ID	S_CONJ	S_HELPV	S_PRON	S_QUANT	S_QWORDS	S_TIME	S_WF_N	S_WF_V	S_WE_N	S_WE_V	S_COMPLX	D_AGE_C	D_MALE	D_AGE_C2
134547	0.333333333333333	0.380952380952381	0.28	0.529411764705882	0.285714285714286	0.166666666666667	0.4	0	0.0714285714285714	0.0967741935483871	0.621621621621622	5	-1	25
134548	1	1	0.96	1	1	1	1	1	0	0	1	5	-1	25
134549	0.166666666666667	0.80952380952381	0.76	0.705882352941177	1	0.333333333333333	0.8	0.55	0.214285714285714	0	1	5	1	25
134550	1	1	1	0.941176470588235	1	1	1	1	0.214285714285714	0.419354838709677	1	5	-1	25
134551	0.333333333333333	0.476190476190476	0.72	0.647058823529412	0.285714285714286	0.583333333333333	0.6	0.35	0	0	0.675675675675676	5	-1	25
134552	0.5	0.714285714285714	0.6	0.764705882352941	0.714285714285714	1	0.6	0.8	0.214285714285714	0.193548387096774	0.621621621621622	5	-1	25
134553	1	1	1	1	1	1	1	1	1	1	1	5	-1	25
134554	0	0	0.12	0.117647058823529	0	0.333333333333333	0.4	0.1	0.142857142857143	0.032258064516129	0.567567567567568	5	1	25
134555	0.833333333333333	0.904761904761905	0.72	0.647058823529412	0.857142857142857	1	0.4	0.8	0	0.032258064516129	0.972972972972973	5	1	25
134556	0	0	0.08	0.117647058823529	0	0.166666666666667	0.2	0	0	0	0	5	1	25
134557	0.666666666666667	0.904761904761905	0.96	0.882352941176471	1	1	1	0.8	0	0	1	5	-1	25
134558	0.833333333333333	0.904761904761905	1	0.823529411764706	1	0.916666666666667	0.6	1	0.571428571428571	0.225806451612903	0.891891891891892	5	-1	25
134559	0.5	0.476190476190476	0.76	0.764705882352941	0.857142857142857	0.916666666666667	1	0.55	0	0	0.972972972972973	5	-1	25
134560	0.5	0.714285714285714	0.6	0.764705882352941	0.714285714285714	0.75	0.6	0.65	0.142857142857143	0.0645161290322581	0.837837837837838	5	-1	25
134561	0.333333333333333	0.619047619047619	0.4	0.588235294117647	0.428571428571429	0.0833333333333333	0.8	0.4	0.0714285714285714	0	0.702702702702703	5	1	25
134562	0	0.19047619047619	0.64	0.176470588235294	0.571428571428571	0.833333333333333	0.8	0.7	0.785714285714286	0.870967741935484	0.486486486486487	5	-1	25
134563	0	0.380952380952381	0.36	0.294117647058824	0.285714285714286	0.333333333333333	0.4	0.25	0	0.032258064516129	0.702702702702703	5	1	25
134564	0	0.428571428571429	0.6	0.764705882352941	0.285714285714286	0.416666666666667	0.6	0.45	0.5	0.161290322580645	0.432432432432432	5	1	25
134565	0	0.0952380952380952	0.52	0.294117647058824	0.285714285714286	0.25	0.2	0.1	0	0.0967741935483871	0.162162162162162	5	-1	25
134566	0.166666666666667	0.476190476190476	0.36	0.470588235294118	0.571428571428571	0.166666666666667	0.6	0.15	0.571428571428571	0.032258064516129	0.351351351351351	5	1	25
134567	1	0.714285714285714	0.84	0.764705882352941	0.857142857142857	0.416666666666667	0.6	0.4	0	0	0.324324324324324	5	-1	25
134568	0	0.285714285714286	0.36	0.235294117647059	0.285714285714286	0.5	0.4	0.45	0	0.0967741935483871	0.243243243243243	5	1	25
134569	0.166666666666667	0.571428571428571	0.32	0.529411764705882	0.142857142857143	0.416666666666667	0	0.2	0	0.032258064516129	0.486486486486487	5	1	25
134570	1	1	1	1	1	1	0.4	0.15	0	0.0645161290322581	0.351351351351351	5	1	25
134571	0.833333333333333	1	1	0.823529411764706	1	0.916666666666667	0.8	0.95	0.0714285714285714	0.0967741935483871	1	5	-1	25
134572	0	0.476190476190476	0.64	0.529411764705882	0.714285714285714	0.583333333333333	0.4	0.5	0.142857142857143	0.032258064516129	0.324324324324324	5	1	25
134573	0.833333333333333	0.571428571428571	0.76	0.411764705882353	0.857142857142857	0.916666666666667	0.4	0.4	0.142857142857143	0.193548387096774	0.837837837837838	5	-1	25
134574	0.833333333333333	0.904761904761905	0.96	0.941176470588235	1	1	1	0.85	0	0	1	5	1	25
134575	0.833333333333333	0.904761904761905	1	0.764705882352941	0.714285714285714	0.916666666666667	0.6	0.75	0	0.032258064516129	1	5	-1	25
134576	0.166666666666667	0.380952380952381	0.4	0.411764705882353	0.285714285714286	0	0.2	0	0	0	0.27027027027027	5	-1	25
134577	0.5	0.380952380952381	0.6	0.470588235294118	0.714285714285714	0.333333333333333	0.4	0.25	0	0	0.567567567567568	5	-1	25
134578	0.166666666666667	0.80952380952381	0.92	0.823529411764706	0.714285714285714	0.75	0.6	1	0.5	0.419354838709677	1	5	-1	25
134579	0	0.142857142857143	0.28	0.0588235294117647	0	0	0.2	0.1	0	0	0	5	1	25
134580	0.833333333333333	0.952380952380952	1	1	1	1	1	0.55	0.214285714285714	0.193548387096774	0.945945945945946	5	1	25
134581	0	0	0.04	0	0.142857142857143	0	0	0.15	0	0.0645161290322581	0	5	1	25
134582	0.333333333333333	0.80952380952381	0.56	0.647058823529412	1	1	0.6	0.8	0	0	0.648648648648649	5	1	25
134583	0.166666666666667	0.476190476190476	0.6	0.647058823529412	0.428571428571429	0.5	0.2	0.55	0.142857142857143	0.032258064516129	0.783783783783784	5	1	25
134584	0.333333333333333	0.523809523809524	0.52	0.470588235294118	0.428571428571429	0.583333333333333	0.4	0.45	0.214285714285714	0.290322580645161	0.621621621621622	5	1	25
134585	0.333333333333333	0.523809523809524	0.84	0.882352941176471	0.428571428571429	0.75	0.8	0.95	0.214285714285714	0.129032258064516	0.756756756756757	5	-1	25
134586	0.5	1	1	1	1	1	0.4	0.95	0.0714285714285714	0	0.756756756756757	5	1	25
134587	0	0	0.16	0.0588235294117647	0	0.333333333333333	0	0.05	0	0	0	5	1	25
134588	0.166666666666667	0.19047619047619	0.64	0.411764705882353	0.428571428571429	0.166666666666667	0.2	0.25	0	0.258064516129032	0.324324324324324	5	1	25
134589	1	1	1	1	1	1	1	1	0.0714285714285714	0	0.972972972972973	5	1	25
134590	0.166666666666667	0.380952380952381	0.32	0.529411764705882	0.142857142857143	0.25	0.6	0.55	0	0.032258064516129	0.72972972972973	5	-1	25
134591	0	0	0.16	0.117647058823529	0	0.0833333333333333	0	0.05	0	0	0.027027027027027	5	1	25
134592	0.333333333333333	0.80952380952381	0.92	0.647058823529412	0.571428571428571	1	0.6	0.9	0	0.193548387096774	0.864864864864865	5	1	25
134593	0.5	0.428571428571429	0.6	0.411764705882353	0.714285714285714	0.833333333333333	0.4	0.35	0.0714285714285714	0	0.675675675675676	5	-1	25
134594	0	0.666666666666667	0.52	0.588235294117647	0.285714285714286	0.5	0.6	0.3	0	0	0.513513513513513	5	1	25
134595	0.333333333333333	0.571428571428571	0.72	0.470588235294118	0.714285714285714	0.916666666666667	1	0.9	0.0714285714285714	0	0.945945945945946	5	-1	25
134596	0.166666666666667	0.142857142857143	0.36	0.235294117647059	0.428571428571429	0.166666666666667	0.4	0	0	0	0.378378378378378	5	-1	25
134597	0	0	0.08	0.0588235294117647	0.142857142857143	0.0833333333333333	0.2	0	0	0	0	5	1	25
134598	0.666666666666667	0.714285714285714	0.6	0.764705882352941	0.857142857142857	1	0.6	1	0	0	1	5	-1	25
134599	0	0.714285714285714	1	0.529411764705882	1	0.916666666666667	0.6	1	0	0	0.72972972972973	5	1	25
134600	0.166666666666667	0.476190476190476	0.44	0.470588235294118	0.142857142857143	0.666666666666667	0.6	0.5	0	0	0.594594594594595	5	1	25
134601	0.666666666666667	0.619047619047619	0.8	0.529411764705882	1	0.916666666666667	0.8	0.85	0	0.0645161290322581	0.810810810810811	5	1	25
134602	0	0.238095238095238	0.36	0.235294117647059	0.428571428571429	0.166666666666667	0.4	0.1	0.285714285714286	0.0645161290322581	0.405405405405405	5	-1	25
134603	0.333333333333333	0.761904761904762	0.84	0.941176470588235	1	0.916666666666667	0.6	0.85	0.5	0.258064516129032	0.864864864864865	5	1	25
134604	0.166666666666667	0.333333333333333	0.4	0.470588235294118	0.571428571428571	0	0.6	0.45	0.0714285714285714	0.032258064516129	0.675675675675676	5	-1	25
134605	1	0.857142857142857	0.96	0.941176470588235	0.714285714285714	1	1	1	0.142857142857143	0.161290322580645	1	5	-1	25
134606	1	1	0.88	0.941176470588235	0.857142857142857	1	0.8	1	0.571428571428571	0.516129032258065	0.918918918918919	5	1	25
134607	0.333333333333333	0.619047619047619	0.68	0.823529411764706	0.857142857142857	0.666666666666667	0.6	0.95	0	0.032258064516129	0.621621621621622	5	-1	25
134608	1	0.80952380952381	0.64	0.705882352941177	0.857142857142857	0.333333333333333	0.4	0.55	0.285714285714286	0.32258064516129	0.648648648648649	5	1	25
134609	0.166666666666667	1	0.52	0.823529411764706	0.285714285714286	0.75	0.8	0.75	0	0.0645161290322581	0.675675675675676	5	1	25
134610	0.166666666666667	0.952380952380952	0.84	0.823529411764706	0.571428571428571	1	1	0.65	0.0714285714285714	0	0.702702702702703	5	1	25
134611	0	0	0.08	0.0588235294117647	0.285714285714286	0.166666666666667	0.2	0	0	0	0.135135135135135	5	1	25
134612	0.166666666666667	0.19047619047619	0.4	0.117647058823529	0.428571428571429	0.333333333333333	0.4	0.25	0	0.0645161290322581	0.297297297297297	5	1	25
134613	0	0.0952380952380952	0.12	0.176470588235294	0.142857142857143	0.0833333333333333	0.4	0.1	0	0	0.108108108108108	5	1	25
134614	0.666666666666667	0.714285714285714	0.8	0.705882352941177	0.571428571428571	0.916666666666667	0.2	0.7	0.142857142857143	0	0.945945945945946	5	-1	25
134615	1	0.904761904761905	1	0.764705882352941	0.714285714285714	1	1	0.55	0	0.032258064516129	0.972972972972973	5	1	25
134616	0	0.761904761904762	0.92	0.823529411764706	1	1	0.4	0.85	0	0	0.702702702702703	5	1	25
134617	0.333333333333333	0.666666666666667	0.88	0.764705882352941	0.714285714285714	0.416666666666667	0.4	0.55	0.428571428571429	0.193548387096774	0.72972972972973	5	1	25
134618	0	0.380952380952381	0.6	0.529411764705882	0.428571428571429	0.5	0.6	0.1	0	0	0.189189189189189	5	1	25
134619	0.166666666666667	0	0.32	0.352941176470588	0	0	0.4	0.1	0	0	0.540540540540541	5	1	25
134620	0	0.142857142857143	0.16	0.176470588235294	0.285714285714286	0.333333333333333	0.4	0.05	0	0	0	5	-1	25
134621	0.333333333333333	0.333333333333333	0.4	0.470588235294118	0.714285714285714	0.75	0.6	0.45	0	0	0.594594594594595	5	1	25
134622	0.333333333333333	0.619047619047619	0.44	0.588235294117647	0.428571428571429	0.583333333333333	0.4	0.65	0	0.129032258064516	0.540540540540541	5	-1	25
134623	0.166666666666667	0.476190476190476	0.36	0.588235294117647	0.285714285714286	0.333333333333333	0.4	0.2	0	0	0.405405405405405	5	1	25
134624	0.166666666666667	0.761904761904762	0.84	0.823529411764706	0.571428571428571	1	0.8	0.7	0	0	0.783783783783784	5	-1	25
134625	0	0.142857142857143	0.16	0.117647058823529	0.285714285714286	0	0.2	0	0	0	0	5	1	25
134626	0.333333333333333	0.666666666666667	0.84	0.764705882352941	0.428571428571429	0.916666666666667	1	0.75	0.0714285714285714	0	0.810810810810811	5	1	25
134627	0.166666666666667	0.714285714285714	0.6	0.705882352941177	0.428571428571429	0.833333333333333	0.4	0.65	0	0.0967741935483871	0.810810810810811	5	1	25
134628	0.333333333333333	0.476190476190476	0.64	0.470588235294118	0.428571428571429	0.666666666666667	0.6	0.45	0.142857142857143	0.0645161290322581	0.648648648648649	5	1	25
134629	0.333333333333333	0.428571428571429	0.28	0.176470588235294	0.857142857142857	0.166666666666667	0.4	0.3	0	0.0967741935483871	0.513513513513513	5	-1	25
134630	0	0.476190476190476	0.36	0.411764705882353	0.285714285714286	0.25	0.2	0.2	0	0.0967741935483871	0.378378378378378	5	1	25
134631	0.166666666666667	0.333333333333333	0.32	0.588235294117647	0.428571428571429	0.583333333333333	0.4	0.25	0	0.032258064516129	0.486486486486487	5	-1	25
134632	0	0.285714285714286	0.44	0	0.142857142857143	0.0833333333333333	0.2	0.05	0	0	0.216216216216216	5	1	25
134633	0.333333333333333	0.571428571428571	0.52	0.352941176470588	0.285714285714286	0.333333333333333	0.4	0.4	0.0714285714285714	0.032258064516129	0.621621621621622	5	-1	25
134634	1	1	0.92	1	0.857142857142857	0.916666666666667	0.6	0.6	0	0.0967741935483871	1	5	-1	25
134635	0	0.333333333333333	0.28	0.352941176470588	0.142857142857143	0	0.4	0.3	0	0	0.351351351351351	5	1	25
134636	0.833333333333333	0.80952380952381	0.52	0.764705882352941	0.857142857142857	1	0.8	0.85	0.0714285714285714	0.032258064516129	0.72972972972973	5	-1	25
134637	1	1	1	1	1	1	0.4	0.85	0.5	0.290322580645161	0.243243243243243	5	-1	25
134638	0.333333333333333	0.714285714285714	0.64	0.588235294117647	0.714285714285714	0.583333333333333	0.6	0.55	0.142857142857143	0.258064516129032	0.702702702702703	5	-1	25
134639	1	0.80952380952381	0.76	0.764705882352941	0.857142857142857	0.916666666666667	1	0.95	0.285714285714286	0.161290322580645	0.702702702702703	5	1	25
134640	1	1	1	1	1	1	1	1	0	0.032258064516129	1	5	1	25
134641	0	0.19047619047619	0.24	0.235294117647059	0	0	0.4	0.05	0.0714285714285714	0	0.189189189189189	5	-1	25
134642	0	0.904761904761905	0.84	0.294117647058824	0.571428571428571	1	0.4	0.85	0	0.0645161290322581	0.945945945945946	5	-1	25
134643	0.333333333333333	0.904761904761905	0.52	0.882352941176471	1	0.333333333333333	0.4	0.55	0	0	0.783783783783784	5	1	25
134644	0.166666666666667	0.142857142857143	0.32	0.235294117647059	0	0.166666666666667	0.4	0.05	0	0	0.243243243243243	5	1	25
134645	0.333333333333333	0.666666666666667	0.92	0.470588235294118	0.857142857142857	0.583333333333333	0.4	0.5	0.0714285714285714	0.193548387096774	0.594594594594595	5	-1	25
134646	0.333333333333333	0.142857142857143	0.28	0.529411764705882	0.428571428571429	0.333333333333333	0.8	0.15	0	0.0645161290322581	0.324324324324324	5	-1	25
134647	0.333333333333333	0.285714285714286	0.32	0.176470588235294	0.428571428571429	0.416666666666667	0.4	0.35	0	0	0.378378378378378	5	1	25
134648	0.666666666666667	0.952380952380952	0.88	0.764705882352941	0.857142857142857	1	1	1	0.0714285714285714	0	0.675675675675676	5	-1	25
134649	0	0.0476190476190476	0.2	0.352941176470588	0	0.25	0.4	0.15	0	0	0.135135135135135	5	1	25
134650	0.5	0.476190476190476	0.48	0.294117647058824	0.571428571428571	0.166666666666667	0.4	0.5	0	0.032258064516129	0.567567567567568	5	-1	25
134651	1	0.80952380952381	0.84	0.941176470588235	1	1	1	1	0.0714285714285714	0.0645161290322581	1	5	-1	25
134652	0.666666666666667	0.571428571428571	0.36	0.588235294117647	0.571428571428571	0.333333333333333	0.4	0.75	0.357142857142857	0.258064516129032	0.621621621621622	5	-1	25
134653	0.333333333333333	0.666666666666667	0.6	0.882352941176471	0.571428571428571	0.666666666666667	0.4	0.45	0.142857142857143	0.161290322580645	0.432432432432432	5	-1	25
134654	0.833333333333333	0.80952380952381	0.76	0.823529411764706	0.714285714285714	0.666666666666667	0.4	0.6	0.0714285714285714	0.32258064516129	1	5	1	25
134655	0.833333333333333	1	0.88	0.823529411764706	0.714285714285714	0.666666666666667	0.4	0.65	0	0	0.621621621621622	5	-1	25
134656	0.5	0.619047619047619	0.36	0.647058823529412	0.857142857142857	0.75	0.6	0.45	0	0	0.702702702702703	5	-1	25
134657	0	0	0.12	0	0.142857142857143	0	0.4	0	0.0714285714285714	0	0.0540540540540541	5	-1	25
134658	0.5	0.380952380952381	0.52	0.647058823529412	0.857142857142857	1	1	0.85	0.0714285714285714	0	0.918918918918919	5	-1	25
134659	0.833333333333333	0.80952380952381	0.76	0.764705882352941	0.857142857142857	0.833333333333333	0.4	0.8	0.0714285714285714	0.129032258064516	0.891891891891892	5	1	25
134660	0.833333333333333	0.80952380952381	0.88	0.941176470588235	0.714285714285714	0.916666666666667	0.4	0.6	0	0.032258064516129	0.918918918918919	5	1	25
134661	0.666666666666667	0.714285714285714	0.56	0.647058823529412	1	0.666666666666667	0.4	0.4	0	0	0.486486486486487	5	1	25
134662	0.166666666666667	0.523809523809524	0.92	0.764705882352941	0.857142857142857	0.666666666666667	0.6	0.5	0.214285714285714	0.0967741935483871	0.675675675675676	5	1	25
134663	0	0.380952380952381	1	1	1	1	1	0.45	0	0	0.27027027027027	5	1	25
134664	0.166666666666667	0.571428571428571	0.44	0.411764705882353	0.142857142857143	0.0833333333333333	0.4	0.3	0	0	0.648648648648649	5	1	25
134665	0.333333333333333	0.619047619047619	0.76	0.647058823529412	0.714285714285714	0.583333333333333	0.4	0.5	0	0	0.756756756756757	5	-1	25
134666	1	0.904761904761905	1	0.764705882352941	0.714285714285714	0.666666666666667	0.6	0.9	0	0.129032258064516	1	5	1	25
134667	0	0	0	0.0588235294117647	0	0	0.2	0	0	0	0	5	1	25
134668	0	0.0952380952380952	0.24	0.294117647058824	0.285714285714286	0.5	0.4	0.25	0.0714285714285714	0	0.351351351351351	5	-1	25
134669	0	0.0952380952380952	0.36	0.352941176470588	0.428571428571429	0.5	0.4	0.15	0	0	0.405405405405405	5	-1	25
134670	0.333333333333333	0.523809523809524	1	0.764705882352941	0.714285714285714	1	0.4	0.65	0	0.0967741935483871	0.675675675675676	5	-1	25
134671	0.333333333333333	0.714285714285714	0.88	0.588235294117647	0.857142857142857	1	0.6	0.4	0.142857142857143	0.129032258064516	0.918918918918919	5	1	25
134672	0.166666666666667	0.523809523809524	0.36	0.352941176470588	0.857142857142857	1	0.4	0.65	0	0.32258064516129	0.783783783783784	5	1	25
134673	0.166666666666667	0.380952380952381	0.28	0.470588235294118	0.428571428571429	0.166666666666667	0.4	0.2	0	0	0.378378378378378	5	-1	25
134674	0.5	0.952380952380952	0.88	0.705882352941177	0.571428571428571	0.833333333333333	0.6	0.75	0	0	0.972972972972973	5	-1	25
134675	0.166666666666667	0.619047619047619	0.56	0.352941176470588	1	0.916666666666667	0.2	0.35	0.0714285714285714	0.0645161290322581	0.621621621621622	5	1	25
134676	0	0.19047619047619	0.36	0.176470588235294	0.428571428571429	0.0833333333333333	0.2	0.1	0.142857142857143	0	0.189189189189189	5	1	25
134677	0	0.142857142857143	0.28	0.0588235294117647	0.571428571428571	0.0833333333333333	0.4	0.1	0.0714285714285714	0.0645161290322581	0.189189189189189	5	1	25
134678	0.333333333333333	0.619047619047619	0.88	0.764705882352941	0.714285714285714	1	0.4	0.85	0	0	0.567567567567568	5	1	25
134679	0	0.333333333333333	0.36	0.235294117647059	0.571428571428571	0	0.4	0.25	0	0	0.297297297297297	5	1	25
134680	0	0.380952380952381	0.64	0.529411764705882	0	0.75	0.6	0.55	0.142857142857143	0.032258064516129	0.378378378378378	5	-1	25
134681	0.166666666666667	0.571428571428571	0.52	0.588235294117647	0.285714285714286	0.25	0.4	0.3	0	0.0967741935483871	0.72972972972973	5	1	25
134682	0.333333333333333	0.714285714285714	0.52	0.588235294117647	0.714285714285714	0.5	0.6	0.35	0	0.032258064516129	0.783783783783784	5	1	25
134683	0.166666666666667	0.904761904761905	0.48	0.588235294117647	0.857142857142857	0.416666666666667	0.4	1	0	0	0.72972972972973	5	-1	25
134684	0	0.0476190476190476	0.32	0.411764705882353	0.428571428571429	0.0833333333333333	0.4	0.05	0	0	0.162162162162162	5	-1	25
134685	1	1	1	1	1	1	0.8	0.75	0.285714285714286	0.290322580645161	0.783783783783784	5	-1	25
134686	0.666666666666667	0.761904761904762	0.52	0.823529411764706	0.857142857142857	0.916666666666667	0.6	0.65	0.5	0.258064516129032	0.675675675675676	5	1	25
134687	0.5	0.80952380952381	0.44	0.647058823529412	0.571428571428571	0.75	0.8	0.9	0	0.0645161290322581	0.891891891891892	5	1	25
134688	0	0	0.2	0.0588235294117647	0.142857142857143	0.0833333333333333	0.4	0	0.142857142857143	0	0.0540540540540541	5	1	25
134689	1	1	1	1	1	1	0.4	0.5	0.0714285714285714	0.032258064516129	0.540540540540541	5	1	25
134690	1	1	1	1	1	1	1	1	0.0714285714285714	0.0967741935483871	1	5	-1	25
134691	0.166666666666667	0.333333333333333	0.24	0.235294117647059	0.142857142857143	0.25	0.4	0.05	0	0	0.297297297297297	5	1	25
134692	0.5	0.714285714285714	0.72	0.529411764705882	0.714285714285714	0.833333333333333	0.6	0.8	0	0.0645161290322581	1	5	1	25
134693	0.166666666666667	0.476190476190476	0.52	0.235294117647059	0.714285714285714	0.916666666666667	0.4	0.35	0	0.225806451612903	0.621621621621622	5	-1	25
134694	0.5	0.904761904761905	0.8	0.823529411764706	0.857142857142857	0.833333333333333	0.8	0.8	0.0714285714285714	0.0967741935483871	0.864864864864865	5	-1	25
134695	0	0.619047619047619	0.44	0.705882352941177	0.285714285714286	0.916666666666667	1	0.8	0.0714285714285714	0.161290322580645	0.621621621621622	5	1	25
134696	0.5	0.380952380952381	0.36	0.411764705882353	0.428571428571429	0.416666666666667	1	0.55	0.0714285714285714	0.0645161290322581	0.945945945945946	5	1	25
134697	0.166666666666667	0.380952380952381	0.32	0.235294117647059	0.285714285714286	0.333333333333333	0.4	0.25	0	0	0.594594594594595	5	1	25
134698	0	0.238095238095238	0.28	0.529411764705882	0.285714285714286	0.5	0.6	0.35	0	0.290322580645161	0.378378378378378	5	1	25
134699	0	0.476190476190476	0.68	0.764705882352941	0.857142857142857	0.5	0.4	0.7	0	0.129032258064516	0.648648648648649	5	-1	25
134700	0	0.142857142857143	0.2	0.294117647058824	0.142857142857143	0.333333333333333	0.4	0.15	0	0	0.297297297297297	5	1	25
134701	1	1	1	1	1	1	1	1	0.428571428571429	0.161290322580645	1	5	-1	25
134702	0.333333333333333	0.476190476190476	0.64	0.529411764705882	0.714285714285714	0.75	0.4	0.35	0	0.32258064516129	0.648648648648649	5	1	25
134703	0.833333333333333	0.380952380952381	0.44	0.705882352941177	0.571428571428571	0.666666666666667	0.6	0.2	0.285714285714286	0.032258064516129	0.675675675675676	5	1	25
134704	0.5	0.80952380952381	0.8	0.705882352941177	0.714285714285714	1	1	0.85	0	0.161290322580645	1	5	-1	25
134705	0	0.285714285714286	0.16	0.294117647058824	0.142857142857143	0.166666666666667	0.4	0.45	0.285714285714286	0.193548387096774	0.810810810810811	5	-1	25
134706	0.166666666666667	0.428571428571429	0.28	0.411764705882353	0.571428571428571	0.666666666666667	0.2	0.25	0.0714285714285714	0.0967741935483871	0.702702702702703	5	-1	25
134707	1	1	1	1	1	1	0.8	0.9	0.357142857142857	0.806451612903226	0.864864864864865	5	-1	25
134708	0.5	0.333333333333333	0.08	0.117647058823529	0.428571428571429	0.166666666666667	0.4	0.1	0.0714285714285714	0	0.837837837837838	5	1	25
134709	0.333333333333333	0.619047619047619	0.72	0.647058823529412	0.714285714285714	0.333333333333333	0.4	0.3	0	0	0.756756756756757	5	1	25
134710	0	0.238095238095238	0.44	0.235294117647059	0.285714285714286	0.25	0.4	0.1	0.142857142857143	0	0.324324324324324	5	1	25
134711	0.333333333333333	0.761904761904762	0.68	0.588235294117647	0.714285714285714	0.666666666666667	1	0.5	0.0714285714285714	0.129032258064516	0.837837837837838	5	1	25
134712	0.166666666666667	0.428571428571429	0.6	0.647058823529412	0.285714285714286	0.583333333333333	0.4	0.5	0.142857142857143	0.193548387096774	0.486486486486487	5	-1	25
134713	0.5	0.333333333333333	0.32	0.176470588235294	0.714285714285714	0.166666666666667	0.4	0.5	0	0.032258064516129	0.513513513513513	5	1	25
134714	0.666666666666667	0.857142857142857	0.72	0.882352941176471	0.571428571428571	0.833333333333333	0.6	0.75	0.214285714285714	0.193548387096774	0.648648648648649	5	1	25
134715	0	0.19047619047619	0.32	0.352941176470588	0.428571428571429	0.0833333333333333	0.4	0.15	0.285714285714286	0.0645161290322581	0.108108108108108	5	1	25
134716	0	0.19047619047619	0.04	0.235294117647059	0.285714285714286	0.416666666666667	0.4	0.05	0.0714285714285714	0	0.405405405405405	5	1	25
134717	1	1	1	1	1	1	1	1	0	0	1	5	1	25
134718	0	0	0.4	0.176470588235294	0.571428571428571	0.5	0.4	0.5	0	0.032258064516129	0.567567567567568	5	1	25
134719	0.666666666666667	0.714285714285714	0.52	0.529411764705882	0.428571428571429	0.666666666666667	0.4	0.5	0.428571428571429	0.193548387096774	0.378378378378378	5	-1	25
134720	1	1	0.96	0.941176470588235	1	1	0.4	0.7	0.0714285714285714	0	1	5	1	25
134721	0.5	0.380952380952381	0.8	0.882352941176471	0.857142857142857	0.833333333333333	0.8	0.4	0	0.129032258064516	0.72972972972973	5	-1	25
134722	0.166666666666667	0.142857142857143	0.2	0.235294117647059	0.571428571428571	0.333333333333333	1	0.3	0.0714285714285714	0.032258064516129	0.621621621621622	5	1	25
134723	0	0.19047619047619	0.12	0.294117647058824	0.571428571428571	0.5	0.4	0	0.142857142857143	0	0.324324324324324	5	1	25
134724	0.666666666666667	0.904761904761905	1	0.882352941176471	0.857142857142857	1	0.8	0.9	0.285714285714286	0.0645161290322581	0.945945945945946	5	-1	25
134725	0.5	0.571428571428571	0.52	0.411764705882353	0.714285714285714	0.583333333333333	0.4	0.8	0.142857142857143	0.161290322580645	0.972972972972973	5	-1	25
134726	0.833333333333333	0.80952380952381	0.92	0.941176470588235	0.857142857142857	1	0.6	0.6	0.142857142857143	0.161290322580645	0.891891891891892	5	-1	25
134727	0	0	0.04	0	0	0	0	0	0	0	0	5	1	25
134728	0.333333333333333	0.285714285714286	0.36	0.294117647058824	0.571428571428571	0.333333333333333	0.6	0.2	0.142857142857143	0.161290322580645	0.243243243243243	5	1	25
134729	0	0.142857142857143	0.32	0.176470588235294	0	0.333333333333333	0.4	0.2	0	0	0.378378378378378	5	1	25
134730	0.166666666666667	0.428571428571429	0.28	0.352941176470588	0.285714285714286	0.333333333333333	0.6	0.6	0	0	0.837837837837838	5	-1	25
134731	0.5	0.428571428571429	0.28	0.411764705882353	0.285714285714286	0.25	0.6	0.3	0	0.032258064516129	0.513513513513513	5	1	25
134732	0.333333333333333	0.380952380952381	0.4	0.529411764705882	0.428571428571429	0.666666666666667	0.6	0.65	0.142857142857143	0.225806451612903	0.702702702702703	5	-1	25
134733	0.333333333333333	0.476190476190476	0.36	0.176470588235294	0.285714285714286	0.25	0.4	0.55	0.0714285714285714	0.032258064516129	0.702702702702703	5	-1	25
134734	0.166666666666667	0.428571428571429	0.44	0.647058823529412	0.428571428571429	0.416666666666667	0.4	0.3	0.0714285714285714	0.032258064516129	0.675675675675676	5	1	25
134735	0.666666666666667	0.904761904761905	0.84	0.705882352941177	0.714285714285714	0.583333333333333	0.6	0.4	0.142857142857143	0.290322580645161	0.918918918918919	5	-1	25
134736	0.166666666666667	0.666666666666667	0.92	0.647058823529412	0.714285714285714	0.416666666666667	0.6	0.6	0.285714285714286	0.225806451612903	0.486486486486487	5	1	25
134737	0.166666666666667	0.142857142857143	0.12	0.176470588235294	0	0.75	0.4	0.85	0.0714285714285714	0.0967741935483871	0.621621621621622	5	-1	25
134738	0.5	0.904761904761905	0.48	0.705882352941177	0.285714285714286	0.75	0.6	0.9	0.0714285714285714	0	0.972972972972973	5	-1	25
134739	0	0.142857142857143	0.2	0.176470588235294	0.571428571428571	0.166666666666667	0.2	0.25	0	0	0.108108108108108	5	1	25
134740	0.166666666666667	0.619047619047619	0.88	0.823529411764706	0.571428571428571	0.75	0.8	0.85	0.0714285714285714	0.32258064516129	0.972972972972973	5	1	25
134741	0.833333333333333	0.952380952380952	1	1	1	1	0.6	0.95	0	0	0.918918918918919	5	1	25
134742	0.666666666666667	0.904761904761905	0.56	0.529411764705882	0	0.416666666666667	1	0.85	0.142857142857143	0	0.945945945945946	5	-1	25
134743	0.166666666666667	0.571428571428571	0.64	0.588235294117647	0.857142857142857	0.416666666666667	0.4	0.75	0	0	0.621621621621622	5	-1	25
134744	0	0.0952380952380952	0.04	0.176470588235294	0.142857142857143	0	0	0.1	0	0	0.027027027027027	5	1	25
