"Identifiers","demographics,CandID","demographics_eligibility,parent1_education","demographics_eligibility,parent1_relationship","demographics_eligibility,parent2_education","demographics_eligibility,parent2_relationship"
"MNBCP000195_03,bcpB3x14m","907729",".",".",".","."
"MNBCP000195_03,bcpB3x17m","907729",".",".",".","."
"MNBCP000195_03,bcpCFP","907729",".",".",".","."
"MNBCP000196_04,bcpA2x1m","380056","college","biological_mother","college","biological_father"
"MNBCP000196_04,bcpA2x4m","380056",".",".",".","."
"MNBCP000196_04,bcpA2x7m","380056",".",".",".","."
"MNBCP000196_04,bcpCFP","380056",".",".",".","."
"MNBCP000197_02,bcpBiomomVisit1","613484",".",".",".","."
"MNBCP000197_04,bcpB3x11m","611881","college","biological_mother","some_college","biological_father"
"MNBCP000197_04,bcpB3x14m","611881",".",".",".","."
"MNBCP000197_04,bcpCFP","611881",".",".",".","."
"MNBCP000198_03,bcpE1x56m","506394","college","biological_mother","some_grad","biological_father"
"MNBCP000199_03,bcpA2x1m","470437","college","biological_mother","college","biological_father"
"MNBCP000199_03,bcpA2x4m","470437",".",".",".","."
"MNBCP000199_03,bcpCFP","470437",".",".",".","."
"MNBCP000200_04,bcpB2x10m","477275","grad","biological_mother","college","biological_father"
"MNBCP000200_04,bcpB2x13m","477275",".",".",".","."
"MNBCP000200_04,bcpCFP","477275",".",".",".","."
"MNBCP000201_03,bcpB1x12m","839327",".",".",".","."
"MNBCP000201_03,bcpB1x9m","839327","college","biological_mother","college","biological_father"
"MNBCP000201_03,bcpCFP","839327",".",".",".","."
"MNBCP000202_03,bcpB2x10m","800807","","","",""
"MNBCP000202_03,bcpB2x13m","800807",".",".",".","."
"MNBCP000203_03,bcpB2x10m","799959","grad","biological_mother","college","biological_father"
"MNBCP000203_03,bcpB2x13m","799959",".",".",".","."
"MNBCP000204_01,bcpB2x10m","584395",".",".",".","."
"MNBCP000204_04,bcpB2x10m","779253","college","biological_mother","college","non_specified"
"MNBCP000204_04,bcpB2x13m","779253",".",".",".","."
"MNBCP000204_04,bcpCFP","779253",".",".",".","."
"MNBCP000205_05,bcpB3x11m","551055","college","biological_mother","college","biological_father"
"MNBCP000206_03,bcpB3x11m","186133","","","",""
"MNBCP000206_03,bcpCFP","186133",".",".",".","."
"MNBCP000207_05,bcpB2x10m","936900","college","biological_mother","college","biological_father"
"MNBCP000207_05,bcpB2x13m","936900",".",".",".","."
"MNBCP000208_03,bcpE1x42m","354046","grad","biological_mother","grad","biological_father"
"MNBCP000209_05,bcpB3x11m","994816","college","biological_mother","grad","biological_father"
"MNBCP000209_05,bcpB3x14m","994816",".",".",".","."
"MNBCP000209_05,bcpCFP","994816",".",".",".","."
"MNBCP000210_03,bcpD1x36m","437532",".",".",".","."
"MNBCP000211_03,bcpD1x36m","232633",".",".",".","."
"MNBCP000212_03,bcpE1x37m","568614","grad","biological_mother","college","biological_father"
"MNBCP000213_05,bcpB3x11m","402461","grad","biological_mother","grad","biological_father"
"MNBCP000222_03,bcpB2x10m","775707","college","biological_mother","college","biological_father"
"MNBCP000222_03,bcpCFP","775707",".",".",".","."
"MNBCP000225_04,bcpD1x36m","439584",".",".",".","."
"MNBCP000227_03,bcpD3x38m","394185",".",".",".","."
"MNBCP000228_03,bcpE1x34m","232418","","","",""
"MNBCP000231_03,bcpB1x9m","742127","","","",""
"MNBCP000234_05,bcpCFP","210587",".",".",".","."
"MNBCP000234_05,bcpE1x34m","210587","","","",""
"MNBCP000252_03,bcpB1x9m","180169","","","",""
"MNBCP000256_04,bcpB2x10m","112902","","","",""
"MNBCP000258_05,bcpA1x24m","315519",".",".",".","."
"MNBCP000258_05,bcpB3x11m","315519","","","",""
"MNBCPadult_01,bcpGUESTxV1","937520",".",".",".","."
"MNBCPadult_02,bcpGUESTxV1","548631",".",".",".","."
"MNBCPadult_03,bcpGUESTxV1","444218",".",".",".","."
"MNBCPadult_04,bcpGUESTxV1","988192",".",".",".","."
"MNBCPadult_05,bcpGUESTxV1","484014",".",".",".","."
"MNBCPadult_06,bcpGUESTxV1","860613",".",".",".","."
"MNBCPadult_07,bcpGUESTxV1","506586",".",".",".","."
"MNBCPadult_08,bcpGUESTxV1","389969",".",".",".","."
"MNBCPadult_09,bcpGUESTxV1","580061",".",".",".","."
"MNBCPadult_10,bcpGUESTxV1","467833",".",".",".","."
"MNBCPadult_11,bcpGUESTxV1","201730",".",".",".","."
"NCBCP0001_03,bcpE1x44m","986700","","","",""
"NCBCP0002_03,bcpA1xBirth2wk","354307","","","",""
"NCBCP0003_04,bcpC3x17m","111521","","","",""
"NCBCP0003_04,bcpC3x23m","111521",".",".",".","."
"NCBCP0003_04,bcpC3x29m","111521",".",".",".","."
"NCBCP0003_04,bcpC3x35m","111521",".",".",".","."
"NCBCP0005_03,bcpB1x12m","218663",".",".",".","."
"NCBCP0005_03,bcpB1x15m","218663",".",".",".","."
"NCBCP0005_03,bcpB1x18m","218663",".",".",".","."
"NCBCP0005_03,bcpB1x21m","218663",".",".",".","."
"NCBCP0005_03,bcpB1x24m","218663",".",".",".","."
"NCBCP0005_03,bcpB3x11m","218663","","","",""
"NCBCP0005_03,bcpD2x43m","218663",".",".",".","."
"NCBCP0006_04,bcpD1x18m","406663","","","",""
"NCBCP0006_04,bcpD1x24m","406663",".",".",".","."
"NCBCP0006_04,bcpD1x42m","406663",".",".",".","."
"NCBCP0007_08,bcpC1x15m","648807","","","",""
"NCBCP0007_08,bcpC1x21m","648807",".",".",".","."
"NCBCP0007_08,bcpC1x27m","648807",".",".",".","."
"NCBCP0007_08,bcpC1x33m","648807",".",".",".","."
"NCBCP0008_04,bcpD2x19m","493610","","","",""
"NCBCP0009_0X,bcpE1x56m","820360","","","",""
"NCBCP0010_0X,bcpBSLERP1x12m","456907",".",".",".","."
"NCBCP0010_0X,bcpBSLERP1x15m","456907",".",".",".","."
"NCBCP0010_0X,bcpBSLERP1x18m","456907",".",".",".","."
"NCBCP0010_0X,bcpBSLERP1x3m","456907","","","",""
"NCBCP0010_0X,bcpBSLERP1x6m","456907",".",".",".","."
"NCBCP0010_0X,bcpBSLERP1x9m","456907",".",".",".","."
"NCBCP0012_03,bcpGILMOREx49m","537715",".",".",".","."
"NCBCP0014_03,bcpC2x16m","294064","","","",""
"NCBCP0014_03,bcpC2x22m","294064",".",".",".","."
"NCBCP0014_03,bcpC2x34m","294064",".",".",".","."
"NCBCP0016_03,bcpE1x42m","40221","","","",""
"NCBCP0016_03,bcpE1x55m","40221","","","",""
"NCBCP0017_0X,bcpBSLERP4x12m","132476",".",".",".","."
"NCBCP0017_0X,bcpBSLERP4x15m","132476",".",".",".","."
"NCBCP0017_0X,bcpBSLERP4x6m","132476","","","",""
"NCBCP0017_0X,bcpBSLERP4x9m","132476",".",".",".","."
"NCBCP0018_03,bcpBSLERP4x12m","107008",".",".",".","."
"NCBCP0018_03,bcpBSLERP4x15m","107008",".",".",".","."
"NCBCP0018_03,bcpBSLERP4x18m","107008",".",".",".","."
"NCBCP0018_03,bcpBSLERP4x6m","107008","","","",""
"NCBCP0018_03,bcpBSLERP4x9m","107008",".",".",".","."
"NCBCP0018_03,bcpELISONx30m","107008",".",".",".","."
"NCBCP0019_03,bcpE1x52m","613137","","","",""
"NCBCP0021_04,bcpC3x17m","157075","","","",""
"NCBCP0021_04,bcpC3x23m","157075",".",".",".","."
"NCBCP0021_04,bcpC3x29m","157075",".",".",".","."
"NCBCP0021_04,bcpC3x35m","157075",".",".",".","."
"NCBCP0023_04,bcpB2x10m","17541","","","",""
"NCBCP0023_04,bcpB2x13m","17541",".",".",".","."
"NCBCP0023_04,bcpB2x16m","17541",".",".",".","."
"NCBCP0023_04,bcpB2x19m","17541",".",".",".","."
"NCBCP0023_04,bcpB2x22m","17541",".",".",".","."
"NCBCP0023_04,bcpB2x25m","17541",".",".",".","."
"NCBCP0025_03,bcpA3x2m","388560","","","",""
"NCBCP0025_03,bcpA3x5m","388560",".",".",".","."
"NCBCP0025_03,bcpA3x8m","388560",".",".",".","."
"NCBCP0026_03,bcpBSLERP4x15m","865900",".",".",".","."
"NCBCP0026_03,bcpBSLERP4x6m","865900","","","",""
"NCBCP0026_03,bcpBSLERP4x9m","865900",".",".",".","."
"NCBCP0027_03,bcpE1x42m","862498","","","",""
"NCBCP0028_04,bcpB2x10m","758603","","","",""
"NCBCP0028_04,bcpB2x13m","758603",".",".",".","."
"NCBCP0028_04,bcpB2x16m","758603",".",".",".","."
"NCBCP0028_04,bcpB2x19m","758603",".",".",".","."
"NCBCP0028_04,bcpB2x22m","758603",".",".",".","."
"NCBCP0028_04,bcpB2x25m","758603",".",".",".","."
"NCBCP0028_04,bcpD2x37m","758603",".",".",".","."
"NCBCP0029_03,bcpE2x60m","397725","","","",""
"NCBCP0031_03,bcpE1x53m","418009","","","",""
"NCBCP0032_03,bcpE2x60m","969150","","","",""
"NCBCP0033_03,bcpB2x10m","683402","","","",""
"NCBCP0033_03,bcpB2x13m","683402",".",".",".","."
"NCBCP0033_03,bcpB2x16m","683402",".",".",".","."
"NCBCP0033_03,bcpB2x19m","683402",".",".",".","."
"NCBCP0033_03,bcpB2x22m","683402",".",".",".","."
"NCBCP0033_03,bcpB2x25m","683402",".",".",".","."
"NCBCP0034_07,bcpGILMOREx48m","866106",".",".",".","."
"NCBCP0035_03,bcpD3x20m","494244","","","",""
"NCBCP0035_03,bcpD3x26m","494244",".",".",".","."
"NCBCP0035_03,bcpD3x38m","494244",".",".",".","."
"NCBCP0035_03,bcpD3x44m","494244",".",".",".","."
"NCBCP0036_03,bcpB3x11m","675674","","","",""
"NCBCP0036_03,bcpB3x14m","675674",".",".",".","."
"NCBCP0036_03,bcpB3x17m","675674",".",".",".","."
"NCBCP0037_04,bcpE2x60m","804018","","","",""
"NCBCP0039_03,bcpB1x9m","385434","","","",""
"NCBCP0039_03,bcpB3x11m","385434","","","",""
"NCBCP0039_03,bcpB3x14m","385434",".",".",".","."
"NCBCP0039_03,bcpB3x20m","385434",".",".",".","."
"NCBCP0039_03,bcpB3x23m","385434",".",".",".","."
"NCBCP0039_03,bcpB3x26m","385434",".",".",".","."
"NCBCP0040_0X,bcpE1x52m","404835","","","",""
"NCBCP0041_04,bcpE2x60m","650295","","","",""
"NCBCP0043_04,bcpB2x10m","530066","","","",""
"NCBCP0043_04,bcpB2x13m","530066",".",".",".","."
"NCBCP0043_04,bcpB2x16m","530066",".",".",".","."
"NCBCP0043_04,bcpB2x19m","530066",".",".",".","."
"NCBCP0043_04,bcpB2x22m","530066",".",".",".","."
"NCBCP0045_06,bcpB3x11m","189896","","","",""
"NCBCP0045_06,bcpB3x14m","189896",".",".",".","."
"NCBCP0045_06,bcpB3x17m","189896",".",".",".","."
"NCBCP0045_06,bcpB3x23m","189896",".",".",".","."
"NCBCP0045_06,bcpB3x26m","189896",".",".",".","."
"NCBCP0046_03,bcpE2x60m","501399",".",".",".","."
"NCBCP0047_0X,bcpGILMOREx48m","747701",".",".",".","."
"NCBCP0048_05,bcpC1x15m","488291","","","",""
"NCBCP0048_05,bcpC1x21m","488291",".",".",".","."
"NCBCP0049_05,bcpC3x17m","683764","","","",""
"NCBCP0049_05,bcpC3x23m","683764",".",".",".","."
"NCBCP0050_03,bcpE1x42m","439967","","","",""
"NCBCP0052_04,bcpE1x53m","261379","","","",""
"NCBCP0053_03,bcpC1x15m","266394","","","",""
"NCBCP0053_03,bcpC1x21m","266394",".",".",".","."
"NCBCP0053_03,bcpC1x27m","266394",".",".",".","."
"NCBCP0053_03,bcpC1x33m","266394",".",".",".","."
"NCBCP0054_03,bcpB2x10m","137012","","","",""
"NCBCP0054_03,bcpB2x13m","137012",".",".",".","."
"NCBCP0054_03,bcpB2x16m","137012",".",".",".","."
"NCBCP0055_03,bcpC1x15m","417855","","","",""
"NCBCP0057_04,bcpE2x60m","355327","","","",""
"NCBCP0058_03,bcpC2x16m","841279","","","",""
"NCBCP0058_03,bcpC2x22m","841279",".",".",".","."
"NCBCP0058_03,bcpC2x28m","841279",".",".",".","."
"NCBCP0059_05,bcpE1x37m","46475","","","",""
"NCBCP0060_04,bcpB2x10m","757282","","","",""
"NCBCP0061_07,bcpC1x15m","607764","","","",""
"NCBCP0061_07,bcpC1x21m","607764",".",".",".","."
"NCBCP0061_07,bcpC1x27m","607764",".",".",".","."
"NCBCP0061_07,bcpC1x33m","607764",".",".",".","."
"NCBCP0062_04,bcpB1x12m","518139",".",".",".","."
"NCBCP0062_04,bcpB1x15m","518139",".",".",".","."
"NCBCP0062_04,bcpB1x18m","518139",".",".",".","."
"NCBCP0062_04,bcpB1x21m","518139",".",".",".","."
"NCBCP0062_04,bcpB1x24m","518139",".",".",".","."
"NCBCP0062_04,bcpB1x9m","518139","","","",""
"NCBCP0063_04,bcpB1x12m","525955",".",".",".","."
"NCBCP0063_04,bcpB1x15m","525955",".",".",".","."
"NCBCP0063_04,bcpB1x18m","525955",".",".",".","."
"NCBCP0063_04,bcpB1x21m","525955",".",".",".","."
"NCBCP0063_04,bcpB1x24m","525955",".",".",".","."
"NCBCP0063_04,bcpB1x9m","525955","","","",""
"NCBCP0065_05,bcpC1x15m","110006","","","",""
"NCBCP0066_06,bcpB3x11m","36831","","","",""
"NCBCP0066_06,bcpB3x14m","36831",".",".",".","."
"NCBCP0066_06,bcpB3x23m","36831",".",".",".","."
"NCBCP0067_03,bcpA1x3m","421109",".",".",".","."
"NCBCP0067_03,bcpA1x6m","421109",".",".",".","."
"NCBCP0067_03,bcpA1x9m","421109",".",".",".","."
"NCBCP0067_03,bcpA1xBirth2wk","421109","","","",""
"NCBCP0068_03,bcpA1x12m","382287",".",".",".","."
"NCBCP0068_03,bcpA1x3m","382287",".",".",".","."
"NCBCP0068_03,bcpA1x6m","382287",".",".",".","."
"NCBCP0068_03,bcpA1x9m","382287",".",".",".","."
"NCBCP0068_03,bcpA1xBirth2wk","382287","","","",""
"NCBCP0069_03,bcpC1x21m","761480",".",".",".","."
"NCBCP0069_04,bcpE2x60m","431010","","","",""
"NCBCP0070_03,bcpD3x38m","334634",".",".",".","."
"NCBCP0070_04,bcpD3x20m","912823","","","",""
"NCBCP0070_04,bcpD3x26m","912823",".",".",".","."
"NCBCP0070_04,bcpD3x38m","912823",".",".",".","."
"NCBCP0071_03,bcpB3x11m","52977","","","",""
"NCBCP0071_03,bcpB3x14m","52977",".",".",".","."
"NCBCP0071_03,bcpB3x17m","52977",".",".",".","."
"NCBCP0071_03,bcpB3x20m","52977",".",".",".","."
"NCBCP0071_03,bcpB3x23m","52977",".",".",".","."
"NCBCP0071_03,bcpB3x26m","52977",".",".",".","."
"NCBCP0072_03,bcpE1x37m","968715","","","",""
"NCBCP0073_03,bcpA1x9m","106436",".",".",".","."
"NCBCP0073_03,bcpA1xBirth2wk","106436","","","",""
"NCBCP0074_03,bcpB3x14m","67688",".",".",".","."
"NCBCP0075_03,bcpB3x14m","624802",".",".",".","."
"NCBCP0076_04,bcpA2x4m","960875",".",".",".","."
"NCBCP0077_03,bcpA1x12m","917872",".",".",".","."
"NCBCP0077_03,bcpA1x9m","917872",".",".",".","."
"NCBCP0077_04,bcpA1x12m","197622",".",".",".","."
"NCBCP0077_04,bcpA1x3m","197622",".",".",".","."
"NCBCP0077_04,bcpA1x6m","197622",".",".",".","."
"NCBCP0077_04,bcpA1x9m","197622",".",".",".","."
"NCBCP0077_04,bcpA1xBirth2wk","197622","","","",""
"NCBCP0078_04,bcpE1x34m","829814","","","",""
"NCBCP0078_0X,bcpE1x34m","158643","","","",""
"NCBCP0079_05,bcpA1x12m","2081",".",".",".","."
"NCBCP0079_05,bcpA1x3m","2081",".",".",".","."
"NCBCP0079_05,bcpA1x6m","2081",".",".",".","."
"NCBCP0079_05,bcpA1xBirth2wk","2081","","","",""
"NCBCP0080_04,bcpE2x60m","968242","","","",""
"NCBCP0080_05,bcpE1x37m","529587","","","",""
"NCBCP0082_03,bcpA3x11m","868724",".",".",".","."
"NCBCP0082_03,bcpA3x14m","868724",".",".",".","."
"NCBCP0082_03,bcpA3x2m","868724","","","",""
"NCBCP0082_03,bcpB3x20m","868724",".",".",".","."
"NCBCP0082_03,bcpD3x26m","868724",".",".",".","."
"NCBCP0085_04,bcpC2x16m","774387","","","",""
"NCBCP0085_04,bcpC2x22m","774387",".",".",".","."
"NCBCP0085_04,bcpC2x34m","774387",".",".",".","."
"NCBCP0086_03,bcpE1x42m","145776","","","",""
"NCBCP0087_03,bcpGILMOREx49m","963376",".",".",".","."
"NCBCP0087_04,bcpB2x10m","412584","","","",""
"NCBCP0087_04,bcpB2x13m","412584",".",".",".","."
"NCBCP0088_03,bcpA1x3m","945369",".",".",".","."
"NCBCP0088_03,bcpA1x6m","945369",".",".",".","."
"NCBCP0088_03,bcpA1x9m","945369",".",".",".","."
"NCBCP0088_03,bcpA1xBirth2wk","945369","","","",""
"NCBCP0089_03,bcpB2x10m","354404","","","",""
"NCBCP0089_03,bcpB2x13m","354404",".",".",".","."
"NCBCP0089_03,bcpB2x16m","354404",".",".",".","."
"NCBCP0089_03,bcpB2x22m","354404",".",".",".","."
"NCBCP0089_03,bcpB2x25m","354404",".",".",".","."
"NCBCP0090_04,bcpD1x18m","576112","","","",""
"NCBCP0090_04,bcpD1x24m","576112",".",".",".","."
"NCBCP0090_04,bcpD1x36m","576112",".",".",".","."
"NCBCP0090_04,bcpD1x42m","576112",".",".",".","."
"NCBCP0091_03,bcpB1x12m","314462",".",".",".","."
"NCBCP0091_03,bcpB1x9m","314462","","","",""
"NCBCP0092_03,bcpB1x12m","395568",".",".",".","."
"NCBCP0092_03,bcpB1x15m","632175",".",".",".","."
"NCBCP0092_03,bcpB1x18m","395568",".",".",".","."
"NCBCP0092_03,bcpB1x21m","395568",".",".",".","."
"NCBCP0092_03,bcpB1x24m","395568",".",".",".","."
"NCBCP0092_03,bcpB1x9m","395568","","","",""
"NCBCP0093_06,bcpA3x2m","950202","","","",""
"NCBCP0094_03,bcpE1x37m","575848","","","",""
"NCBCP0095_03,bcpD1x18m","774004","","","",""
"NCBCP0095_03,bcpD1x24m","774004",".",".",".","."
"NCBCP0095_03,bcpD1x36m","774004",".",".",".","."
"NCBCP0096_02,bcpBiomomVisit1","572158",".",".",".","."
"NCBCP0096_03,bcpC1x15m","627915","","","",""
"NCBCP0096_03,bcpC1x21m","627915",".",".",".","."
"NCBCP0097_05,bcpE1x42m","470794","","","",""
"NCBCP0098_04,bcpB1x12m","200474",".",".",".","."
"NCBCP0098_04,bcpB1x15m","200474",".",".",".","."
"NCBCP0098_04,bcpB1x18m","200474",".",".",".","."
"NCBCP0098_04,bcpB1x21m","200474",".",".",".","."
"NCBCP0098_04,bcpB1x24m","200474",".",".",".","."
"NCBCP0098_04,bcpB1x9m","200474","college","biological_mother","college","biological_father"
"NCBCP0099_03,bcpE1x52m","857781","","","",""
"NCBCP0100_03,bcpGILMOREx48m","269462",".",".",".","."
"NCBCP0101_06,bcpC1x15m","515697","","","",""
"NCBCP0104_0X,bcpE1x34m","495169","","","",""
"NCBCP0104_0X,bcpE1x37m","495169","","","",""
"NCBCP0105_03,bcpA3x11m","960758",".",".",".","."
"NCBCP0105_03,bcpA3x14m","960758",".",".",".","."
"NCBCP0105_03,bcpA3x2m","960758","some_college","biological_mother","high","biological_father"
"NCBCP0105_03,bcpA3x5m","960758",".",".",".","."
"NCBCP0105_03,bcpC3x23m","960758",".",".",".","."
"NCBCP0107_03,bcpE1x44m","799931","","","",""
"NCBCP0108_04,bcpB2x10m","509659","college","biological_mother","college","biological_father"
"NCBCP0108_04,bcpB2x13m","509659",".",".",".","."
"NCBCP0111_04,bcpB1x15m","864268",".",".",".","."
"NCBCP0111_04,bcpB1x18m","864268",".",".",".","."
"NCBCP0111_04,bcpB1x21m","864268",".",".",".","."
"NCBCP0111_0X,bcpB1x12m","11228",".",".",".","."
"NCBCP0111_0X,bcpB1x15m","11228",".",".",".","."
"NCBCP0111_0X,bcpB1x18m","11228",".",".",".","."
"NCBCP0111_0X,bcpB1x21m","11228",".",".",".","."
"NCBCP0111_0X,bcpB1x24m","11228",".",".",".","."
"NCBCP0111_0X,bcpB1x9m","11228","","","",""
"NCBCP0112_04,bcpA3x8m","181265",".",".",".","."
"NCBCP0112_0X,bcpA3x2m","216852","grad","biological_mother","college","biological_father"
"NCBCP0112_0X,bcpA3x5m","216852",".",".",".","."
"NCBCP0112_0X,bcpA3x8m","216852",".",".",".","."
"NCBCP0113_0X,bcpA3x5m","661182",".",".",".","."
"NCBCP0113_0X,bcpB1x9m","661182","","","",""
"NCBCP0116_03,bcpE1x52m","975713","","","",""
"NCBCP0117_03,bcpA3x11m","664313",".",".",".","."
"NCBCP0117_03,bcpA3x14m","664313",".",".",".","."
"NCBCP0117_03,bcpA3x2m","664313","college","biological_mother","grad","biological_father"
"NCBCP0117_03,bcpA3x5m","664313",".",".",".","."
"NCBCP0117_03,bcpA3x8m","664313",".",".",".","."
"NCBCP0119_03,bcpA3x11m","788132",".",".",".","."
"NCBCP0119_03,bcpA3x14m","788132",".",".",".","."
"NCBCP0119_03,bcpA3x2m","788132","grad","biological_mother","college","biological_father"
"NCBCP0119_03,bcpA3x5m","788132",".",".",".","."
"NCBCP0119_03,bcpA3x8m","788132",".",".",".","."
"NCBCP0120_03,bcpE1x42m","509669","","","",""
"NCBCP0121_03,bcpB1x9m","931085","grad","biological_mother","grad","biological_father"
"NCBCP0124_04,bcpA3x11m","223244",".",".",".","."
"NCBCP0124_04,bcpA3x14m","223244",".",".",".","."
"NCBCP0124_04,bcpA3x2m","223244","grad","biological_mother","grad","biological_father"
"NCBCP0124_04,bcpA3x5m","223244",".",".",".","."
"NCBCP0124_04,bcpA3x8m","223244",".",".",".","."
"NCBCP0124_04,bcpB3x17m","223244",".",".",".","."
"NCBCP0124_04,bcpB3x20m","223244",".",".",".","."
"NCBCP0125_04,bcpE1x52m","340751","","","",""
"NCBCP0126_05,bcpA3x11m","505525",".",".",".","."
"NCBCP0126_05,bcpA3x14m","505525",".",".",".","."
"NCBCP0126_05,bcpA3x2m","505525","grad","biological_mother","grad","biological_father"
"NCBCP0126_05,bcpA3x5m","505525",".",".",".","."
"NCBCP0126_05,bcpA3x8m","505525",".",".",".","."
"NCBCP0126_05,bcpB3x17m","505525",".",".",".","."
"NCBCP0126_05,bcpB3x20m","505525",".",".",".","."
"NCBCP0126_05,bcpB3x23m","505525",".",".",".","."
"NCBCP0127_03,bcpB2x13m","649822",".",".",".","."
"NCBCP0127_03,bcpB2x16m","649822",".",".",".","."
"NCBCP0127_03,bcpB2x19m","649822",".",".",".","."
"NCBCP0127_0X,bcpB2x10m","340476","grad","biological_mother","grad","biological_father"
"NCBCP0127_0X,bcpB2x13m","340476",".",".",".","."
"NCBCP0127_0X,bcpB2x16m","340476",".",".",".","."
"NCBCP0127_0X,bcpB2x19m","340476",".",".",".","."
"NCBCP0127_0X,bcpB2x22m","340476",".",".",".","."
"NCBCP0127_0X,bcpC2x28m","340476",".",".",".","."
"NCBCP0128_03,bcpA3x2m","732627","grad","biological_mother","grad","biological_father"
"NCBCP0128_03,bcpA3x5m","732627",".",".",".","."
"NCBCP0128_03,bcpA3x8m","732627",".",".",".","."
"NCBCP0129_03,bcpB1x12m","418793",".",".",".","."
"NCBCP0129_03,bcpB1x15m","418793",".",".",".","."
"NCBCP0129_03,bcpB1x18m","418793",".",".",".","."
"NCBCP0129_03,bcpB1x21m","418793",".",".",".","."
"NCBCP0129_03,bcpB1x9m","418793","","","",""
"NCBCP0129_03,bcpD3x26m","418793",".",".",".","."
"NCBCP0130_03,bcpE2x60m","332726","","","",""
"NCBCP0131_03,bcpE1x53m","503304","","","",""
"NCBCP0131_0X,bcpE1x53m","562893","","","",""
"NCBCP0132_03,bcpA1x3m","789127",".",".",".","."
"NCBCP0133_07,bcpC3x17m","148796","","","",""
"NCBCP0133_07,bcpC3x23m","148796",".",".",".","."
"NCBCP0133_07,bcpC3x29m","148796",".",".",".","."
"NCBCP0134_03,bcpE1x34m","556851","","","",""
"NCBCP0135_03,bcpA3x11m","911829",".",".",".","."
"NCBCP0135_03,bcpA3x14m","911829",".",".",".","."
"NCBCP0135_03,bcpA3x2m","911829","grad","biological_mother","some_college","biological_father"
"NCBCP0135_03,bcpA3x5m","911829",".",".",".","."
"NCBCP0135_03,bcpA3x8m","911829",".",".",".","."
"NCBCP0136_04,bcpA3x11m","713347",".",".",".","."
"NCBCP0136_04,bcpA3x14m","713347",".",".",".","."
"NCBCP0136_04,bcpA3x2m","713347","grad","biological_mother","grad","biological_father"
"NCBCP0136_04,bcpA3x5m","713347",".",".",".","."
"NCBCP0136_04,bcpA3x8m","713347",".",".",".","."
"NCBCP0136_04,bcpB3x17m","713347",".",".",".","."
"NCBCP0136_04,bcpB3x20m","713347",".",".",".","."
"NCBCP0136_04,bcpB3x23m","713347",".",".",".","."
"NCBCP0137_03,bcpE2x60m","148322","","","",""
"NCBCP0137_0X,bcpE2x60m","557468","","","",""
"NCBCP0138_04,bcpGILMOREx47m","772313",".",".",".","."
"NCBCP0139_03,bcpE2x60m","924246","","","",""
"NCBCP0139_0X,bcpE2x60m","945890","","","",""
"NCBCP0140_03,bcpB1x9m","151307","college","biological_mother","college","biological_father"
"NCBCP0141_03,bcpE1x52m","448648","","","",""
"NCBCP0141_0X,bcpE1x52m","931594","","","",""
"NCBCP0143_0X,bcpGILMOREx49m","655107",".",".",".","."
"NCBCP0144_04,bcpB1x12m","51407",".",".",".","."
"NCBCP0144_04,bcpB1x15m","51407",".",".",".","."
"NCBCP0144_04,bcpB1x18m","51407",".",".",".","."
"NCBCP0144_04,bcpB1x21m","51407",".",".",".","."
"NCBCP0144_04,bcpB1x9m","51407","grad","biological_mother","grad","biological_father"
"NCBCP0144_04,bcpD3x26m","51407",".",".",".","."
"NCBCP0145_04,bcpE1x56m","730727","","","",""
"NCBCP0146_03,bcpGILMOREx49m","322225",".",".",".","."
"NCBCP0146_0X,bcpGILMOREx49m","125105",".",".",".","."
"NCBCP0147_03,bcpE2x60m","364820","","","",""
"NCBCP0148_04,bcpE1x34m","952246","","","",""
"NCBCP0148_0X,bcpE1x34m","548074","","","",""
"NCBCP0149_05,bcpA1x12m","62519",".",".",".","."
"NCBCP0149_05,bcpA1x3m","62519",".",".",".","."
"NCBCP0149_05,bcpA1x9m","62519",".",".",".","."
"NCBCP0149_05,bcpA1xBirth2wk","62519","college","biological_mother","grad","biological_father"
"NCBCP0150_03,bcpC2x16m","999647","grad","biological_mother","grad","biological_father"
"NCBCP0150_03,bcpC2x22m","999647",".",".",".","."
"NCBCP0151_06,bcpGILMOREx48m","838881",".",".",".","."
"NCBCP0152_04,bcpGILMOREx49m","791621",".",".",".","."
"NCBCP0153_03,bcpE1x53m","16070","","","",""
"NCBCP0154_03,bcpD1x18m","89476","grad","biological_mother","college","biological_father"
"NCBCP0155_03,bcpC1x15m","146505","some_college","biological_mother","high","biological_father"
"NCBCP0155_03,bcpC1x21m","146505",".",".",".","."
"NCBCP0155_03,bcpC1x33m","146505",".",".",".","."
"NCBCP0156_03,bcpB3x11m","523054","","","",""
"NCBCP0156_03,bcpB3x14m","523054",".",".",".","."
"NCBCP0156_03,bcpB3x17m","523054",".",".",".","."
"NCBCP0157_03,bcpGILMOREx47m","979037",".",".",".","."
"NCBCP0158_05,bcpC1x15m","433089","","","",""
"NCBCP0158_05,bcpC1x21m","433089",".",".",".","."
"NCBCP0159_05,bcpA1x12m","605985",".",".",".","."
"NCBCP0159_05,bcpA1x3m","605985",".",".",".","."
"NCBCP0159_05,bcpA1x6m","605985",".",".",".","."
"NCBCP0159_05,bcpA1x9m","605985",".",".",".","."
"NCBCP0159_05,bcpA1xBirth2wk","605985","","","",""
"NCBCP0160_05,bcpE1x55m","791410","","","",""
